Date,Adj Close,Close,High,Low,Open,Volume
2023-11-22,859.7021484375,864.0499877929688,869.7000122070312,843.2000122070312,863.0,2107463
2023-11-23,873.2835083007812,877.7000122070312,885.7999877929688,866.0999755859375,869.25,1913168
2023-11-24,886.9146118164062,891.4000244140625,895.0,872.7000122070312,883.7999877929688,1773089
2023-11-28,865.124755859375,869.5,917.0,861.7999877929688,900.0,2749645
2023-11-29,846.4193725585938,850.7000122070312,887.9000244140625,845.0,880.0,2327814
2023-11-30,877.2633666992188,881.7000122070312,902.75,844.25,859.0,33598797
2023-12-01,914.773681640625,919.4000244140625,932.0,883.5,884.3499755859375,2360793
2023-12-04,908.45556640625,913.0499877929688,947.7000122070312,907.0,938.0,1345166
2023-12-05,909.2018432617188,913.7999877929688,924.7999877929688,898.8499755859375,919.0499877929688,832271
2023-12-06,897.2125244140625,901.75,921.5999755859375,896.0,916.3499755859375,586426
2023-12-07,891.7401733398438,896.25,902.3499755859375,886.75,892.0,446220
2023-12-08,913.0822143554688,917.7000122070312,925.0,896.9000244140625,896.9000244140625,849971
2023-12-11,920.395263671875,925.0499877929688,935.0,912.7000122070312,922.25,869134
2023-12-12,890.2974243164062,894.7999877929688,943.0,886.0,934.5,642453
2023-12-13,896.814453125,901.3499755859375,906.9000244140625,882.5499877929688,898.9000244140625,482246
2023-12-14,936.11572265625,940.8499755859375,946.9000244140625,910.2999877929688,914.0,932009
2023-12-15,930.1458740234375,934.8499755859375,945.0,922.0499877929688,945.0,553971
2023-12-18,925.3203735351562,930.0,946.7999877929688,919.0,945.0,543487
2023-12-19,916.2661743164062,920.9000244140625,944.0,902.5499877929688,925.0,1081968
2023-12-20,914.0772094726562,918.7000122070312,936.2000122070312,893.6500244140625,925.0,775169
2023-12-21,918.7037963867188,923.3499755859375,928.0,877.25,903.0,1059896
2023-12-22,932.484130859375,937.2000122070312,950.9500122070312,921.5499877929688,927.9500122070312,764884
2023-12-26,948.0055541992188,952.7999877929688,955.0,922.0,937.4000244140625,472142
2023-12-27,963.1788330078125,968.0499877929688,972.0,952.7999877929688,960.0,900980
2023-12-28,982.7797241210938,987.75,995.9500122070312,950.0,967.0,826653
2023-12-29,1018.3995971679688,1023.5499877929688,1030.0,975.5499877929688,998.0,937259
2024-01-01,1047.1043701171875,1052.4000244140625,1061.0,997.0,1015.0,407624
2024-01-02,1009.3951416015625,1014.5,1063.300048828125,1002.2000122070312,1055.0,914756
2024-01-03,998.9977416992188,1004.0499877929688,1012.5,980.0999755859375,1012.0499877929688,460650
2024-01-04,1091.5794677734375,1097.0999755859375,1124.949951171875,1012.0,1015.0,3271539
2024-01-05,1085.0625,1090.550048828125,1198.9000244140625,1079.050048828125,1104.0,4672353
2024-01-08,1118.1451416015625,1123.800048828125,1136.949951171875,1091.050048828125,1091.050048828125,1225361
2024-01-09,1126.204345703125,1131.9000244140625,1142.0,1110.6500244140625,1134.9000244140625,680667
2024-01-10,1131.22900390625,1136.949951171875,1143.0,1116.0,1129.0,285426
2024-01-11,1126.701904296875,1132.4000244140625,1151.9000244140625,1112.75,1139.0,425621
2024-01-12,1201.97119140625,1208.050048828125,1225.0,1157.449951171875,1163.0,2588785
2024-01-15,1201.97119140625,1208.050048828125,1208.050048828125,1208.050048828125,1208.050048828125,0
2024-01-16,1175.007568359375,1180.949951171875,1217.949951171875,1168.050048828125,1217.949951171875,382939
2024-01-17,1123.8662109375,1129.550048828125,1160.300048828125,1115.8499755859375,1158.0,549154
2024-01-18,1121.7767333984375,1127.449951171875,1138.75,1083.0,1115.0,759062
2024-01-19,1126.3536376953125,1132.050048828125,1154.0,1108.699951171875,1145.0,700082
2024-01-23,1067.6505126953125,1073.050048828125,1143.1500244140625,1029.0,1143.1500244140625,729495
2024-01-24,1055.8104248046875,1061.1500244140625,1106.0,1031.050048828125,1073.050048828125,1124885
2024-01-25,1050.736083984375,1056.050048828125,1117.5,1010.25,1070.4000244140625,977716
2024-01-29,1029.0457763671875,1034.25,1069.0,1025.5999755859375,1050.0,971097
2024-01-30,1030.18994140625,1035.4000244140625,1058.0,1026.5,1053.949951171875,412872
2024-01-31,1064.71533203125,1070.0999755859375,1075.0,1023.5,1033.0,778825
2024-02-01,1066.8544921875,1072.25,1079.800048828125,1027.0,1065.050048828125,716667
2024-02-02,1109.1905517578125,1114.800048828125,1138.449951171875,1082.550048828125,1088.0,734225
2024-02-05,1131.5274658203125,1137.25,1207.1500244140625,1120.0,1130.0,789294
2024-02-06,1105.7081298828125,1111.300048828125,1135.1500244140625,1095.300048828125,1134.9000244140625,319201
2024-02-07,1125.607421875,1131.300048828125,1135.0,1120.0,1120.0,642341
2024-02-08,1103.2703857421875,1108.8499755859375,1136.0,1101.0,1134.949951171875,413134
2024-02-09,1083.3212890625,1088.800048828125,1100.0,1062.800048828125,1100.0,406648
2024-02-12,1027.404052734375,1032.5999755859375,1114.449951171875,1021.25,1098.0,371633
2024-02-13,1037.3040771484375,1042.550048828125,1068.4000244140625,1010.7999877929688,1020.0,518413
2024-02-14,1089.987548828125,1095.5,1105.0,1042.550048828125,1045.0,628612
2024-02-15,1054.516845703125,1059.8499755859375,1090.050048828125,1045.5,1090.0,559097
2024-02-16,1067.8494873046875,1073.25,1084.0999755859375,1062.0,1080.0,237936
2024-02-19,1087.5001220703125,1093.0,1101.800048828125,1068.550048828125,1084.0,239671
2024-02-20,1111.9266357421875,1117.550048828125,1157.0,1105.0,1105.0,1069807
2024-02-21,1130.482666015625,1136.199951171875,1179.300048828125,1109.449951171875,1124.949951171875,4372635
2024-02-22,1129.7364501953125,1135.449951171875,1145.699951171875,1122.949951171875,1141.949951171875,762120
2024-02-23,1104.5638427734375,1110.1500244140625,1145.0,1099.8499755859375,1145.0,879892
2024-02-26,1109.7874755859375,1115.4000244140625,1132.949951171875,1109.9000244140625,1119.0,653463
2024-02-27,1141.4771728515625,1147.25,1161.25,1108.0,1110.0,1669533
2024-02-28,1145.8551025390625,1151.6500244140625,1174.0,1115.050048828125,1160.0,695676
2024-02-29,1159.386474609375,1165.25,1194.949951171875,1108.25,1158.0,7182898
2024-03-01,1167.3961181640625,1173.300048828125,1184.0,1150.050048828125,1164.0,361887
2024-03-04,1179.0372314453125,1185.0,1193.9000244140625,1165.4000244140625,1175.5,432929
2024-03-05,1200.4788818359375,1206.550048828125,1221.9000244140625,1179.9000244140625,1187.0,1561747
2024-03-06,1190.628662109375,1196.6500244140625,1206.050048828125,1126.0,1206.050048828125,1010212
2024-03-07,1166.7989501953125,1172.699951171875,1233.949951171875,1148.800048828125,1197.0,1223851
2024-03-11,1174.9578857421875,1180.9000244140625,1277.9000244140625,1164.0,1192.050048828125,1888131
2024-03-12,1115.4090576171875,1121.050048828125,1197.3499755859375,1105.25,1193.949951171875,6300023
2024-03-13,1007.504638671875,1012.5999755859375,1121.0,986.5,1118.3499755859375,2717829
2024-03-14,1019.7925415039062,1024.949951171875,1050.0,977.3499755859375,982.0,1117683
2024-03-15,998.8982543945312,1003.9500122070312,1079.0,994.3499755859375,1040.0,2154943
2024-03-18,1075.90869140625,1081.3499755859375,1149.0,1010.0,1010.0,1967825
2024-03-19,1075.95849609375,1081.4000244140625,1125.9000244140625,1046.5,1125.25,1837325
2024-03-20,1096.6041259765625,1102.1500244140625,1117.8499755859375,1077.300048828125,1082.050048828125,740931
2024-03-21,1124.8114013671875,1130.5,1139.0,1106.5,1124.1500244140625,496251
2024-03-22,1152.3720703125,1158.199951171875,1170.0,1130.800048828125,1130.9000244140625,641678
2024-03-26,1152.6705322265625,1158.5,1168.0,1108.199951171875,1136.0,659912
2024-03-27,1142.2730712890625,1148.050048828125,1181.449951171875,1141.0,1168.800048828125,609014
2024-03-28,1130.1343994140625,1135.8499755859375,1166.75,1123.25,1157.25,2245991
2024-04-01,1165.505615234375,1171.4000244140625,1177.0999755859375,1135.4000244140625,1135.8499755859375,628432
2024-04-02,1161.32666015625,1167.199951171875,1195.6500244140625,1160.1500244140625,1175.0,428175
2024-04-03,1109.8370361328125,1115.449951171875,1156.199951171875,1110.0,1156.199951171875,1242461
2024-04-04,1132.5224609375,1138.25,1149.0999755859375,1118.0,1120.0,915243
2024-04-05,1153.8643798828125,1159.699951171875,1164.949951171875,1136.3499755859375,1150.0,1256137
2024-04-08,1188.389892578125,1194.4000244140625,1211.1500244140625,1169.949951171875,1176.5,1246762
2024-04-09,1194.011474609375,1200.050048828125,1218.300048828125,1197.050048828125,1203.3499755859375,982122
2024-04-10,1220.9254150390625,1227.0999755859375,1247.949951171875,1206.800048828125,1206.8499755859375,1055016
2024-04-12,1192.270263671875,1198.300048828125,1253.949951171875,1180.75,1227.1500244140625,820102
2024-04-15,1188.3402099609375,1194.3499755859375,1219.0,1137.050048828125,1140.199951171875,459087
2024-04-16,1153.4168701171875,1159.25,1199.5999755859375,1152.25,1193.9000244140625,490464
2024-04-18,1175.5050048828125,1181.449951171875,1190.75,1157.0,1162.1500244140625,683284
2024-04-19,1165.107666015625,1171.0,1185.0,1158.300048828125,1181.449951171875,1087676
2024-04-22,1189.285400390625,1195.300048828125,1205.949951171875,1180.949951171875,1194.9000244140625,2026181
2024-04-23,1228.934814453125,1235.1500244140625,1265.0,1192.800048828125,1209.0,2063669
2024-04-24,1244.15771484375,1250.449951171875,1276.699951171875,1237.6500244140625,1248.9000244140625,499197
2024-04-25,1207.19482421875,1213.300048828125,1309.449951171875,1192.8499755859375,1279.9000244140625,1227018
2024-04-26,1191.524169921875,1197.550048828125,1227.3499755859375,1171.949951171875,1227.3499755859375,780758
2024-04-29,1220.5272216796875,1226.699951171875,1233.75,1160.050048828125,1160.1500244140625,734557
2024-04-30,1232.3675537109375,1238.5999755859375,1261.9000244140625,1228.25,1236.449951171875,869441
2024-05-02,1237.0438232421875,1243.300048828125,1256.0,1216.0,1238.0999755859375,612996
2024-05-03,1204.9063720703125,1211.0,1278.949951171875,1205.25,1253.199951171875,610761
2024-05-06,1160.6302490234375,1166.5,1219.949951171875,1153.300048828125,1219.9000244140625,1064709
2024-05-07,1112.623046875,1118.25,1176.9000244140625,1110.0,1175.9000244140625,1030053
2024-05-08,1106.8521728515625,1112.449951171875,1128.800048828125,1094.0,1115.0,1139273
2024-05-09,1117.9959716796875,1123.6500244140625,1144.0,1100.0999755859375,1115.5,1122432
2024-05-10,1119.6376953125,1125.300048828125,1145.5,1103.050048828125,1125.0,1673210
2024-05-13,1136.80078125,1142.550048828125,1154.300048828125,1088.0,1127.5,1322700
2024-05-14,1158.44140625,1164.300048828125,1192.6500244140625,1143.3499755859375,1143.3499755859375,1328849
2024-05-15,1183.4647216796875,1189.449951171875,1205.0,1144.0,1144.0,900246
2024-05-16,1188.041748046875,1194.050048828125,1204.9000244140625,1179.949951171875,1202.3499755859375,1155816
2024-05-17,1193.8125,1199.8499755859375,1217.0999755859375,1188.050048828125,1200.0,640004
2024-05-21,1236.4468994140625,1242.699951171875,1249.699951171875,1202.9000244140625,1219.0,1604150
2024-05-22,1305.9951171875,1312.5999755859375,1331.800048828125,1252.6500244140625,1256.4000244140625,2573288
2024-05-23,1325.993896484375,1332.699951171875,1379.8499755859375,1313.6500244140625,1350.0,2478906
2024-05-24,1329.078369140625,1335.800048828125,1351.0,1319.550048828125,1339.0,718310
2024-05-27,1342.6595458984375,1349.449951171875,1374.0,1336.0999755859375,1349.6500244140625,824184
2024-05-28,1337.93359375,1344.699951171875,1372.5999755859375,1336.550048828125,1358.9000244140625,817834
2024-05-29,1288.2847900390625,1294.800048828125,1331.050048828125,1285.6500244140625,1316.4000244140625,1556064
2024-05-30,1312.5618896484375,1319.199951171875,1335.0,1276.949951171875,1280.0,941563
2024-05-31,1371.0162353515625,1377.949951171875,1399.0,1331.25,1378.0,13974208
2024-06-03,1426.4857177734375,1433.699951171875,1459.25,1396.449951171875,1400.0,1397491
2024-06-04,1297.239501953125,1303.800048828125,1486.8499755859375,1295.5999755859375,1445.0,1466624
2024-06-05,1290.3243408203125,1296.8499755859375,1348.199951171875,1176.699951171875,1314.800048828125,1797849
2024-06-06,1382.2593994140625,1389.25,1432.0,1309.800048828125,1309.800048828125,1008523
2024-06-07,1426.137451171875,1433.3499755859375,1468.0999755859375,1412.050048828125,1419.8499755859375,1023720
2024-06-10,1467.478515625,1474.9000244140625,1504.75,1443.3499755859375,1458.0,791057
2024-06-11,1470.76171875,1478.199951171875,1497.050048828125,1467.300048828125,1495.3499755859375,871745
2024-06-12,1459.5684814453125,1466.949951171875,1505.949951171875,1463.0,1483.75,520809
2024-06-13,1531.0072021484375,1538.75,1552.5,1475.199951171875,1488.050048828125,1859278
2024-06-14,1549.264892578125,1557.0999755859375,1588.9000244140625,1523.4000244140625,1545.0,1136761
2024-06-18,1584.188232421875,1592.199951171875,1649.949951171875,1538.5,1545.0,1903465
2024-06-19,1537.72314453125,1545.5,1600.8499755859375,1515.0,1600.699951171875,1114503
2024-06-20,1575.8304443359375,1583.800048828125,1603.0,1527.0,1557.0,1250154
2024-06-21,1586.775146484375,1594.800048828125,1614.800048828125,1575.050048828125,1597.1500244140625,3109702
2024-06-24,1541.1558837890625,1548.949951171875,1589.699951171875,1540.0,1585.199951171875,1602379
2024-06-25,1472.851318359375,1480.300048828125,1550.300048828125,1465.550048828125,1549.9000244140625,776003
2024-06-26,1427.6298828125,1434.8499755859375,1494.75,1430.300048828125,1480.300048828125,994548
2024-06-27,1530.7584228515625,1538.5,1550.0,1438.550048828125,1444.4000244140625,2981561
2024-06-28,1495.9842529296875,1503.550048828125,1559.0,1485.050048828125,1502.050048828125,1148196
2024-07-01,1513.893798828125,1521.550048828125,1535.0,1495.5999755859375,1510.0,417929
2024-07-02,1485.537109375,1493.050048828125,1532.3499755859375,1487.300048828125,1530.0,601588
2024-07-03,1486.233642578125,1493.75,1514.199951171875,1468.0,1514.199951171875,380036
2024-07-04,1502.0535888671875,1509.6500244140625,1525.0,1486.699951171875,1500.0,358693
2024-07-05,1526.181640625,1533.9000244140625,1538.75,1507.0,1519.949951171875,350222
2024-07-08,1531.902587890625,1539.6500244140625,1556.9000244140625,1530.0999755859375,1548.0,1202449
2024-07-09,1553.7421875,1561.5999755859375,1577.4000244140625,1541.949951171875,1548.4000244140625,267303
2024-07-10,1517.4755859375,1525.1500244140625,1595.0,1501.0,1571.0999755859375,1069175
2024-07-11,1464.8916015625,1472.300048828125,1537.4000244140625,1468.8499755859375,1526.25,510491
2024-07-12,1388.7764892578125,1395.800048828125,1479.8499755859375,1387.9000244140625,1479.8499755859375,1699752
2024-07-15,1456.334716796875,1463.699951171875,1522.75,1370.0,1416.4000244140625,3531368
2024-07-16,1452.6036376953125,1459.949951171875,1482.0,1445.0,1463.699951171875,614567
2024-07-18,1469.1697998046875,1476.5999755859375,1500.0,1414.0,1457.5,1056179
2024-07-19,1441.3604736328125,1448.6500244140625,1480.0,1400.199951171875,1476.75,659954
2024-07-22,1430.61474609375,1437.8499755859375,1449.949951171875,1398.050048828125,1407.0,601764
2024-07-23,1363.0068359375,1369.9000244140625,1464.050048828125,1361.0,1450.0,1185573
2024-07-24,1393.2041015625,1400.25,1411.800048828125,1371.0,1383.0,728296
2024-07-25,1388.279052734375,1395.300048828125,1425.449951171875,1377.050048828125,1390.050048828125,718930
2024-07-26,1395.9403076171875,1403.0,1425.0,1394.0,1405.0,503216
2024-07-29,1354.151611328125,1361.0,1414.800048828125,1355.0999755859375,1414.800048828125,878846
2024-07-30,1321.4171142578125,1328.0999755859375,1373.1500244140625,1324.949951171875,1366.0,885589
2024-07-31,1302.21435546875,1308.800048828125,1374.25,1297.0,1350.0,2487920
2024-08-01,1267.1912841796875,1273.5999755859375,1319.0,1256.0,1319.0,2029007
2024-08-02,1224.9549560546875,1231.1500244140625,1276.550048828125,1217.5,1267.949951171875,1778456
2024-08-05,1169.385986328125,1175.300048828125,1216.4000244140625,1160.0999755859375,1201.75,2066196
2024-08-06,1184.2608642578125,1190.25,1206.6500244140625,1147.9000244140625,1184.949951171875,3006216
2024-08-07,1209.333984375,1215.449951171875,1241.949951171875,1208.5999755859375,1241.949951171875,1254444
2024-08-08,1182.1214599609375,1188.0999755859375,1228.0,1180.0999755859375,1225.9000244140625,568868
2024-08-09,1238.0885009765625,1244.3499755859375,1275.0,1184.5999755859375,1200.0,1480085
2024-08-12,1291.4686279296875,1298.0,1318.0,1235.0,1242.25,2731445
2024-08-13,1303.209228515625,1309.800048828125,1336.0,1298.0,1311.0,1256792
2024-08-14,1277.5888671875,1284.050048828125,1320.0,1276.5,1320.0,909029
2024-08-16,1291.94140625,1296.199951171875,1322.300048828125,1268.4000244140625,1289.800048828125,692107
2024-08-19,1283.718505859375,1287.949951171875,1327.5,1277.050048828125,1297.4000244140625,387206
2024-08-20,1255.11279296875,1259.25,1290.0999755859375,1254.0,1282.199951171875,550733
2024-08-21,1235.776611328125,1239.8499755859375,1254.949951171875,1228.0999755859375,1251.5999755859375,745626
2024-08-22,1218.8323974609375,1222.8499755859375,1245.0,1215.1500244140625,1245.0,482889
2024-08-23,1157.434814453125,1161.25,1218.699951171875,1156.199951171875,1218.699951171875,1679184
2024-08-26,1211.05810546875,1215.050048828125,1223.800048828125,1144.0,1161.75,2271552
2024-08-27,1233.2349853515625,1237.300048828125,1288.550048828125,1211.75,1218.949951171875,2194264
2024-08-28,1247.637451171875,1251.75,1259.9000244140625,1216.550048828125,1237.0999755859375,686481
2024-08-29,1250.32861328125,1254.449951171875,1277.25,1242.5999755859375,1258.9000244140625,1240117
2024-08-30,1249.7803955078125,1253.9000244140625,1282.0,1244.199951171875,1254.449951171875,3070120
2024-09-02,1250.079345703125,1254.199951171875,1269.0,1237.199951171875,1253.9000244140625,632858
2024-09-03,1225.5601806640625,1229.5999755859375,1259.449951171875,1221.449951171875,1258.0,590533
2024-09-04,1214.1976318359375,1218.199951171875,1239.5999755859375,1206.5999755859375,1219.0,748066
2024-09-05,1203.732177734375,1207.699951171875,1222.199951171875,1201.050048828125,1219.0,597083
2024-09-06,1182.95068359375,1186.8499755859375,1215.699951171875,1181.8499755859375,1209.050048828125,376467
2024-09-09,1189.3795166015625,1193.300048828125,1211.449951171875,1181.75,1190.25,735162
2024-09-10,1183.8975830078125,1187.800048828125,1212.4000244140625,1184.050048828125,1198.949951171875,477252
2024-09-11,1193.86474609375,1197.800048828125,1205.0,1165.5999755859375,1180.0,655344
2024-09-12,1193.1173095703125,1197.050048828125,1209.800048828125,1188.050048828125,1209.0,439179
2024-09-13,1226.158203125,1230.199951171875,1247.699951171875,1213.3499755859375,1220.0,1173646
2024-09-16,1271.807861328125,1276.0,1297.5,1248.9000244140625,1275.0,1934106
2024-09-17,1279.1834716796875,1283.4000244140625,1290.0,1238.3499755859375,1272.0,786870
2024-09-18,1284.1671142578125,1288.4000244140625,1306.9000244140625,1276.550048828125,1290.0,645143
2024-09-19,1299.217529296875,1303.5,1320.949951171875,1261.050048828125,1303.0,1434772
2024-09-20,1391.2640380859375,1395.8499755859375,1410.0,1307.0,1307.0,3434814
2024-09-23,1420.168701171875,1424.8499755859375,1440.0,1380.8499755859375,1419.0,1452231
2024-09-24,1383.53955078125,1388.0999755859375,1434.4000244140625,1370.699951171875,1428.9000244140625,1178499
2024-09-25,1384.8353271484375,1389.4000244140625,1395.0,1311.199951171875,1328.9000244140625,1075320
2024-09-26,1380.798583984375,1385.3499755859375,1408.0,1352.0,1377.0,765030
2024-09-27,1296.127685546875,1300.4000244140625,1383.800048828125,1280.8499755859375,1352.3499755859375,3315577
2024-09-30,1230.344482421875,1234.4000244140625,1288.949951171875,1224.0,1280.0,1979310
2024-10-01,1217.0384521484375,1221.050048828125,1252.0,1214.4000244140625,1250.0,1338808
2024-10-03,1171.98681640625,1175.8499755859375,1217.0,1171.0,1217.0,1615291
2024-10-04,1169.3953857421875,1173.25,1185.0,1123.0,1164.0,3151171
2024-10-07,1184.196533203125,1188.0999755859375,1222.0,1178.199951171875,1204.949951171875,3443411
2024-10-08,1163.0662841796875,1166.9000244140625,1191.550048828125,1151.0999755859375,1181.0,1353926
2024-10-09,1205.0279541015625,1209.0,1225.0,1147.75,1171.300048828125,1022086
2024-10-10,1179.9107666015625,1183.800048828125,1224.8499755859375,1181.550048828125,1217.0,648210
2024-10-11,1166.006591796875,1169.8499755859375,1190.9000244140625,1167.3499755859375,1190.0,443244
2024-10-14,1206.5728759765625,1210.550048828125,1215.0,1171.0999755859375,1179.0,664476
2024-10-15,1218.2843017578125,1222.300048828125,1234.0,1198.0999755859375,1218.949951171875,640122
2024-10-16,1219.08154296875,1223.0999755859375,1228.0,1191.0999755859375,1219.0,789916
2024-10-17,1165.7076416015625,1169.550048828125,1217.949951171875,1165.0,1210.199951171875,963471
2024-10-18,1157.1856689453125,1161.0,1184.949951171875,1141.0999755859375,1167.0,1210372
2024-10-21,1133.4637451171875,1137.199951171875,1181.949951171875,1130.199951171875,1167.8499755859375,509391
2024-10-22,1079.3919677734375,1082.949951171875,1144.199951171875,1078.4000244140625,1144.199951171875,1053565
2024-10-23,1084.07666015625,1087.6500244140625,1099.800048828125,1043.5,1063.0,1588467
2024-10-24,1061.5509033203125,1065.050048828125,1083.9000244140625,1050.0,1080.0,967869
2024-10-25,1078.7940673828125,1082.3499755859375,1087.9000244140625,1043.699951171875,1069.949951171875,898227
2024-10-28,1104.55908203125,1108.199951171875,1136.949951171875,1043.050048828125,1111.0,1786769
2024-10-29,1183.6982421875,1187.5999755859375,1198.699951171875,1097.4000244140625,1118.0,2928166
2024-10-30,1175.3258056640625,1179.199951171875,1201.1500244140625,1160.699951171875,1160.699951171875,1004100
2024-10-31,1202.2869873046875,1206.25,1222.0,1176.0,1176.449951171875,1440322
2024-11-01,1203.4830322265625,1207.449951171875,1221.949951171875,1192.5,1211.050048828125,99911
2024-11-04,1191.0240478515625,1194.949951171875,1285.449951171875,1185.0,1212.75,1854459
2024-11-05,1157.88330078125,1161.699951171875,1193.0,1152.050048828125,1193.0,773396
2024-11-06,1214.546630859375,1218.550048828125,1224.699951171875,1166.0999755859375,1180.0,1145914
2024-11-07,1213.30078125,1217.300048828125,1261.0,1212.0999755859375,1230.0,969102
2024-11-08,1166.455078125,1170.300048828125,1227.0,1164.449951171875,1227.0,765837
2024-11-11,1183.5986328125,1187.5,1208.949951171875,1161.75,1170.25,809247
2024-11-12,1236.8729248046875,1240.949951171875,1291.0,1187.5,1195.0,4639217
2024-11-13,1198.150634765625,1202.0999755859375,1240.050048828125,1179.0,1232.5,1154288
2024-11-14,1218.134765625,1222.1500244140625,1247.3499755859375,1195.0999755859375,1197.0,917068
2024-11-18,1232.1883544921875,1236.25,1267.6500244140625,1218.25,1263.0,2147088
2024-11-19,1256.0098876953125,1260.1500244140625,1294.0,1240.050048828125,1256.0,1893843
2024-11-21,1228.6500244140625,1232.699951171875,1271.449951171875,1224.449951171875,1265.0,1549344
2024-11-22,1240.7601318359375,1244.8499755859375,1284.5,1163.050048828125,1175.0,1824580
2024-11-25,1223.218017578125,1227.25,1324.949951171875,1212.1500244140625,1324.949951171875,3951255
2024-11-26,1271.857666015625,1276.050048828125,1309.550048828125,1245.1500244140625,1250.0,3038757
2024-11-27,1277.73828125,1281.949951171875,1309.1500244140625,1267.050048828125,1289.8499755859375,1796183
2024-11-28,1268.618408203125,1272.800048828125,1326.4000244140625,1265.8499755859375,1290.9000244140625,1811936
2024-11-29,1249.0826416015625,1253.199951171875,1305.0,1242.0,1295.0,1409079
2024-12-02,1285.3133544921875,1289.550048828125,1316.800048828125,1246.0,1254.449951171875,3061815
2024-12-03,1292.0411376953125,1296.300048828125,1316.0,1285.0,1297.0,770876
2024-12-04,1366.5953369140625,1371.0999755859375,1381.449951171875,1290.9000244140625,1300.0,3131476
2024-12-05,1365.199951171875,1369.699951171875,1388.5999755859375,1349.449951171875,1375.0,1585598
2024-12-06,1366.7947998046875,1371.300048828125,1397.4000244140625,1356.75,1365.0,1145369
2024-12-09,1371.9776611328125,1376.5,1382.0,1354.050048828125,1356.0,731021
2024-12-10,1396.9951171875,1401.5999755859375,1407.050048828125,1377.0,1377.0,2483381
2024-12-11,1406.3642578125,1411.0,1422.0,1383.5,1400.0,1723949
2024-12-12,1431.5811767578125,1436.300048828125,1442.0999755859375,1406.0,1411.0,1343959
2024-12-13,1413.3912353515625,1418.050048828125,1434.75,1372.0,1429.949951171875,1488375
2024-12-16,1462.728515625,1467.550048828125,1484.5,1417.449951171875,1428.0,2613659
2024-12-17,1485.852294921875,1490.75,1523.0,1464.5999755859375,1469.0,3153493
2024-12-18,1474.58935546875,1479.449951171875,1508.5999755859375,1466.9000244140625,1498.550048828125,1952964
2024-12-19,1471.39990234375,1476.25,1483.0,1423.800048828125,1435.1500244140625,1206964
2024-12-20,1396.0980224609375,1400.699951171875,1495.0,1392.0,1480.0,1023456
2024-12-23,1435.26904296875,1440.0,1465.800048828125,1402.300048828125,1404.3499755859375,2486998
2024-12-24,1398.4404296875,1403.050048828125,1442.0,1391.25,1439.0,1021001
2024-12-26,1409.404296875,1414.050048828125,1417.300048828125,1384.25,1398.0999755859375,614519
2024-12-27,1403.7230224609375,1408.3499755859375,1429.800048828125,1398.050048828125,1406.0,383153
2024-12-30,1415.783203125,1420.449951171875,1461.199951171875,1373.449951171875,1395.050048828125,4052271
2024-12-31,1384.8353271484375,1389.4000244140625,1401.550048828125,1351.199951171875,1395.0,1478192
2025-01-01,1360.316162109375,1364.800048828125,1393.6500244140625,1358.5999755859375,1382.0,367445
2025-01-02,1368.3895263671875,1372.9000244140625,1382.75,1346.5999755859375,1374.0,456627
2025-01-03,1394.951904296875,1399.550048828125,1412.1500244140625,1366.5999755859375,1369.9000244140625,908087
2025-01-06,1341.7274169921875,1346.1500244140625,1448.0,1341.1500244140625,1421.0,878096
2025-01-07,1336.3450927734375,1340.75,1364.949951171875,1320.0,1356.0,519362
2025-01-08,1345.91357421875,1350.3499755859375,1359.0,1326.699951171875,1359.0,987831
2025-01-09,1304.9984130859375,1309.300048828125,1355.6500244140625,1302.550048828125,1350.300048828125,459750
2025-01-10,1279.482421875,1283.699951171875,1327.9000244140625,1276.8499755859375,1316.0,789698
2025-01-13,1161.4715576171875,1165.300048828125,1259.9000244140625,1160.300048828125,1256.9000244140625,2072547
2025-01-14,1140.3909912109375,1144.1500244140625,1178.9000244140625,1136.800048828125,1165.300048828125,2127808
2025-01-15,1121.2540283203125,1124.949951171875,1162.0,1110.0,1162.0,3165699
2025-01-16,1124.7425537109375,1128.449951171875,1166.199951171875,1125.800048828125,1134.9000244140625,1364331
2025-01-17,1173.0831298828125,1176.949951171875,1198.25,1131.3499755859375,1135.0,4892113
2025-01-20,1204.77880859375,1208.75,1222.5,1171.050048828125,1180.449951171875,2096285
2025-01-21,1143.7799072265625,1147.550048828125,1209.4000244140625,1136.5999755859375,1202.0999755859375,1534096
2025-01-22,1073.660888671875,1077.199951171875,1148.5999755859375,1062.25,1147.550048828125,3308966
2025-01-23,1078.7442626953125,1082.300048828125,1094.6500244140625,1053.199951171875,1060.75,1582475
2025-01-24,1095.9376220703125,1099.550048828125,1109.0,1076.0,1077.0,2566066
2025-01-27,1099.87451171875,1103.5,1137.0,1087.4000244140625,1100.0,5455401
2025-01-28,1127.2841796875,1131.0,1150.0,1098.8499755859375,1120.050048828125,2243789
2025-01-29,1131.7694091796875,1135.5,1150.0,1102.0,1108.300048828125,2018443
2025-01-30,1156.7869873046875,1160.5999755859375,1174.1500244140625,1133.0,1141.8499755859375,1861163
2025-01-31,1200.542724609375,1204.5,1235.4000244140625,1158.199951171875,1167.449951171875,3559155
2025-02-01,1275.9442138671875,1280.1500244140625,1292.0,1169.699951171875,1218.3499755859375,1269754
2025-02-03,1293.187255859375,1297.449951171875,1305.050048828125,1237.199951171875,1249.8499755859375,2093414
